season,week,date,firstDownDiff,netPassYdsDiff,totalYdsDiff,turnoverDiff,totalPlaysDiff,rushAttDiff,rushYdsDiff,rushTDDiff,passCompDiff,passAttDiff,passYdsDiff,passTDDiff,passIntDiff,timesSackedDiff,sackYdsLostDiff,fumDiff,fumLostDiff,numPenDiff,penYdsDiff,thirdConvDiff,thirdAttDiff,thirdPercDiff,fourthConvDiff,fourthAttDiff,fourthPercDiff,topDiff,eloDiff,winner
2007,11,2007-11-18,-2,107,37,2,-6,-13,-70,0,-1,10,76,-1,2,-3,-31,1,0,4,19,-4,-5,-0.4,-1,-1,NA,-8.599999999999998,-43.13799999999992,Away
2007,14,2007-12-09,6,46,2,4,13,-11,-44,-1,13,21,63,0,1,3,17,5,3,4,10,-1,2,-0.25,1,2,NA,3.5600000000000023,-186.9670000000001,Away
2007,8,2007-10-28,-11,-159,-178,0,0,-6,-19,0,-9,4,-146,-3,0,2,13,1,0,3,41,0,3,-0.16666666666666669,0,0,0,-5.159999999999997,-77.7829999999999,Away
2007,4,2007-09-30,-8,-203,-187,2,-12,-18,16,0,-11,2,-153,-2,1,4,50,5,1,6,50,-2,-2,-0.19047619047619047,0,1,NA,-12.340000000000003,-76.88400000000001,Away
2007,16,2007-12-23,-9,-251,-221,0,-25,5,30,0,-19,-28,-258,1,0,-2,-7,-2,0,0,16,0,-2,0.06349206349206349,-1,-3,NA,-8.959999999999997,-183.35500000000002,Home
2007,9,2007-11-04,9,16,155,-2,35,34,139,0,8,-2,24,1,-2,3,8,0,0,1,6,4,4,0.4,0,0,NA,26.24,32.26999999999998,Home
2007,15,2007-12-16,16,68,152,-3,39,28,84,1,11,10,75,1,-1,1,7,-3,-2,0,-4,4,3,0.4444444444444444,2,2,NA,25.959999999999997,185.72299999999996,Home
2007,17,2007-12-30,-3,27,-46,-1,-4,-11,-73,-2,6,4,62,0,0,3,35,-2,-1,0,-1,-2,-1,-0.19642857142857145,0,1,NA,-3.6599999999999966,89.875,Away
2007,8,2007-10-28,6,163,166,3,2,-23,3,0,12,25,167,0,3,0,4,-1,0,2,29,0,-1,0.0357142857142857,-2,-2,-0.6666666666666666,-4.159999999999997,-100.9369999999999,Away
2007,3,2007-09-23,4,31,77,-2,-6,-2,46,3,-3,-4,35,0,-3,0,4,1,1,2,15,0,-2,0.11428571428571432,-1,-1,NA,-5.540000000000003,-5.133000000000038,Home
2007,2,2007-09-16,-5,-1,-13,-2,-24,6,-12,1,-16,-28,-17,1,-1,-2,-16,-3,-1,-1,-25,-1,-6,0.12727272727272732,-2,-4,NA,-6.260000000000002,-97.94299999999998,Home
2007,18,2008-01-06,4,25,-6,3,4,-8,-31,0,3,12,22,-1,2,0,-3,2,1,-1,-16,3,4,0.15555555555555556,0,0,NA,-7.040000000000003,-51.46399999999994,Away
2007,6,2007-10-14,-7,53,-13,-2,-24,-18,-66,-1,-1,-3,29,1,-1,-3,-24,-1,-1,-4,-24,1,3,-0.07142857142857145,0,0,NA,-15.239999999999998,-59.153999999999996,Home
2007,12,2007-11-25,-14,-199,-220,-6,-31,-6,-21,1,-19,-26,-186,-1,-2,1,13,-3,-4,0,-2,-2,1,-0.30357142857142855,-2,-3,NA,-9.760000000000002,60.159000000000106,Home
2007,5,2007-10-07,11,58,51,3,2,10,-7,1,2,-6,42,0,1,-2,-16,1,2,-2,-26,4,0,0.5714285714285714,-1,0,-0.5,-0.35999999999999943,117.29099999999994,Home
2007,9,2007-11-04,5,-17,45,2,8,21,62,2,-3,-9,-33,-1,0,-4,-16,3,2,0,-3,3,2,0.30158730158730157,0,0,NA,6.060000000000002,37.673,Home
2007,13,2007-12-02,6,33,67,-1,1,4,34,1,1,-4,29,1,0,1,-4,-2,-1,2,8,-1,-2,-0.028571428571428525,0,0,NA,0.6000000000000014,15.648000000000138,Home
2007,2,2007-09-16,-4,-128,-68,1,-2,12,60,0,-11,-15,-128,0,-1,1,0,1,2,-1,-4,1,4,-0.15555555555555556,0,2,NA,0.46000000000000085,-154.99599999999987,Away
2007,10,2007-11-11,-2,134,30,2,-4,-25,-104,-3,11,18,156,0,2,3,22,1,0,5,21,-1,-1,-0.07142857142857145,-2,-2,-0.26666666666666666,-8.760000000000002,12.278999999999996,Away
2007,14,2007-12-09,-7,-84,-101,-1,-14,7,-17,1,-7,-18,-109,-2,-1,-3,-25,0,0,0,-9,0,0,0,-1,-1,NA,4.919999999999998,-122.44600000000014,Away
2007,16,2007-12-23,3,-82,-23,0,-1,12,59,1,-14,-10,-98,-1,-1,-3,-16,0,1,1,4,-1,-2,-0.015873015873015872,-1,-2,NA,-0.35999999999999943,90.35900000000015,Home
2007,8,2007-10-28,-3,-117,-17,-2,-12,9,100,1,-9,-18,-125,0,-1,-3,-8,-3,-1,-7,-38,-2,-2,-0.20833333333333334,0,-1,NA,-5.239999999999998,184.212,Home
2007,7,2007-10-21,-9,-193,-204,-2,-26,-2,-11,2,-16,-24,-188,-3,-1,0,5,-3,-1,-3,-22,0,-1,0.047619047619047616,-1,-2,NA,-9.400000000000002,31.727999999999838,Home
2007,13,2007-12-02,7,-55,-76,1,14,9,-21,1,-1,1,-41,0,1,4,14,-1,0,-4,-67,3,5,0.05555555555555558,0,0,NA,5.859999999999999,-66.84500000000003,Away
2007,14,2007-12-06,-7,18,-11,-1,-16,0,-29,1,-4,-15,15,1,-2,-1,-3,1,1,-2,-1,-2,-2,-0.175,-1,-1,NA,-2.6400000000000006,-44.59700000000021,Home
2007,17,2007-12-30,15,77,207,1,26,21,130,2,8,4,79,1,-1,1,2,3,2,0,0,5,3,0.625,0,-1,NA,14.260000000000002,-128.5569999999998,Home
2007,5,2007-10-07,12,172,222,-1,10,16,50,1,7,0,142,2,-2,-6,-30,1,1,0,30,4,4,0.5,0,0,0,9.159999999999997,26.027000000000044,Home
2007,1,2007-09-09,2,2,127,1,4,21,125,1,-12,-17,3,-1,2,0,1,1,-1,-1,4,0,0,0,0,0,NA,4.4999999999999964,-41.100000000000136,Home
2007,3,2007-09-23,-5,-41,-55,-2,-5,-3,-14,-1,-5,-2,-42,0,-2,0,-1,2,0,3,22,1,1,0.0892857142857143,1,2,NA,-5.939999999999998,53.21100000000001,Away
2007,10,2007-11-11,3,-37,-18,0,13,8,19,-1,3,6,-36,-1,0,-1,1,1,0,6,36,0,-1,0.09523809523809523,-1,1,-1,5.159999999999997,2.768000000000029,Away
2008,18,2009-01-03,-5,81,107,-2,-7,4,26,0,-7,-8,72,0,-1,-3,-9,-2,-1,0,-5,-4,-4,-0.35555555555555557,-1,-1,NA,0.060000000000002274,-64.58400000000006,Home
2008,5,2008-10-05,15,47,86,-4,30,17,39,2,15,18,12,1,-1,-5,-35,-3,-3,-2,-16,1,0,0.16666666666666663,1,1,0.5,12.540000000000003,-85.32799999999997,Home
2008,6,2008-10-12,-1,-75,-98,2,-13,-3,-23,0,-2,-9,-85,-1,1,-2,-10,-2,1,0,-23,-3,-4,-0.3333333333333333,0,0,NA,-5.5,-130.12999999999988,Home
2008,14,2008-12-07,1,49,27,-2,-8,-3,-22,1,2,-5,51,0,0,0,2,-2,-2,4,25,1,0,0.2,-1,-3,NA,1.1000000000000014,218.74199999999996,Home
2008,2,2008-09-14,5,200,209,0,1,7,9,0,3,-6,197,3,0,0,-3,0,0,2,3,5,2,0.7142857142857143,-2,-2,NA,3.799999999999997,153.529,Home
2008,15,2008-12-14,-4,116,-80,1,-3,-37,-196,0,21,33,135,-3,1,1,19,1,0,-1,26,-6,-3,-0.5555555555555556,2,3,NA,-9.14,-48.95699999999988,Away
2008,12,2008-11-23,9,114,50,2,7,-12,-64,1,6,19,111,-2,1,0,-3,2,1,-6,-47,0,-1,0.05357142857142855,-1,-1,NA,-1.240000000000002,-125.76700000000005,Away
2008,20,2009-01-18,-1,-90,-85,-2,-8,11,5,0,-7,-19,-96,1,-1,0,-6,-2,-1,-4,-49,1,-2,0.33333333333333337,1,0,1,-0.14000000000000057,-119.51699999999983,Home
2008,17,2008-12-28,-5,103,127,-1,-14,-9,24,-1,0,-5,96,2,-1,0,-7,0,0,-1,18,-1,-2,-0.028571428571428525,-3,-3,NA,-4.540000000000003,46.75800000000004,Home
2008,10,2008-11-10,2,111,38,-3,-7,-9,-73,0,13,2,111,1,-2,0,0,-1,-1,0,-22,-3,-2,-0.23809523809523808,1,1,NA,3.240000000000002,199.65200000000004,Home
2008,12,2008-11-23,-1,-15,-16,1,-3,7,-1,3,-4,-8,-36,-1,0,-2,-21,1,1,-5,-23,3,1,0.35714285714285715,1,1,0,-2.3599999999999994,-87.82600000000002,Home
2008,6,2008-10-12,-4,19,15,0,-7,7,-4,-1,-4,-13,15,0,0,-1,-4,0,0,0,-11,2,4,0.0444444444444444,-1,-2,NA,1.6599999999999966,-135.067,Home
2008,11,2008-11-16,1,42,32,1,15,10,-10,0,1,6,34,-1,1,-1,-8,0,0,-1,0,4,5,0.2121212121212121,0,1,NA,7.400000000000002,27.32400000000007,Away
2008,1,2008-09-07,2,-90,158,-1,-1,21,248,2,-15,-20,-101,-1,-1,-2,-11,-1,0,2,38,1,0,0.2,0,0,NA,-1.759999999999998,-46.778999999999996,Home
2008,3,2008-09-21,-1,75,77,-2,-17,3,2,2,-2,-18,64,0,-3,-2,-11,-1,1,1,9,1,0,0.1111111111111111,-1,-2,NA,0.3400000000000034,34.40300000000002,Home
2008,17,2008-12-28,-5,-52,9,3,-18,-5,61,1,-9,-11,-70,0,2,-2,-18,1,1,0,0,-2,-2,-0.22857142857142854,-1,-3,NA,-10.439999999999998,284.6980000000001,Home
2008,10,2008-11-09,-7,-168,-160,-3,-17,19,8,1,-15,-35,-174,0,-3,-1,-6,-1,0,-5,-20,0,-2,0.17142857142857143,-2,-3,NA,2.3999999999999986,-33.611000000000104,Home
2008,15,2008-12-14,-1,-28,48,2,0,17,76,1,-11,-14,-63,-1,1,-3,-35,3,1,-8,-56,3,2,0.33333333333333337,0,0,NA,1.3999999999999986,-46.769000000000005,Home
2008,1,2008-09-07,13,45,204,0,25,22,159,2,6,5,35,0,-1,-2,-10,1,1,4,24,1,0,0.125,0,-1,0,12.5,-46.35900000000015,Home
2008,3,2008-09-21,10,23,104,-1,7,28,81,3,-1,-18,4,-1,-1,-3,-19,0,0,-4,-25,-2,-3,-0.17857142857142855,2,3,NA,15.599999999999998,9.831000000000131,Home
2008,17,2008-12-28,6,177,186,-4,9,7,9,3,4,0,195,-1,-2,2,18,-2,-2,0,27,4,4,0.375,0,-1,NA,4.060000000000002,181.2929999999999,Home
2008,8,2008-10-26,8,-4,141,0,15,27,145,2,-2,-8,-45,0,-1,-4,-41,1,1,6,42,5,4,0.43333333333333335,-1,-4,NA,12.659999999999997,113.20100000000002,Home
2008,12,2008-11-23,1,18,42,-5,5,19,24,1,-6,-15,51,2,-4,1,33,0,-1,-2,-34,0,3,-0.05555555555555555,0,-2,NA,6.700000000000003,-9.735999999999876,Home
2008,15,2008-12-14,-6,-130,-109,0,-9,4,21,0,-11,-12,-131,-1,2,-1,-1,-2,-2,0,-8,-1,-1,-0.07142857142857145,0,0,NA,-3.259999999999998,-49.77999999999997,Away
2008,5,2008-10-05,8,-10,75,0,11,16,85,1,1,-5,-10,-1,0,0,0,0,0,1,13,0,1,-0.05357142857142855,0,0,NA,8.939999999999998,-114.35000000000014,Away
2008,14,2008-12-07,-2,-58,27,-1,0,18,85,1,-11,-16,-84,0,-1,-2,-26,-1,0,-3,-4,-2,-3,-0.16666666666666666,-1,0,-0.5,1.6599999999999966,85.15100000000007,Home
2008,11,2008-11-17,1,-28,-3,4,0,11,25,-1,2,-10,-37,1,3,-1,-9,2,1,1,15,2,1,0.3333333333333333,0,0,NA,6.400000000000002,-5.032999999999902,Away
2008,7,2008-10-19,7,70,107,-3,14,15,37,1,3,1,53,-1,-1,-2,-17,-2,-2,0,0,0,0,0,0,0,NA,10.959999999999997,-107.67000000000007,Home
2008,14,2008-12-07,-5,-101,-132,2,-15,-16,-31,0,-10,-2,-58,-1,1,3,43,5,1,-2,-3,-3,-4,-0.375,0,1,-0.5,-15.040000000000003,-17.916999999999916,Away
2008,17,2008-12-28,-1,42,35,1,6,-12,-7,-1,8,17,50,0,0,1,8,1,1,1,10,5,5,0.5555555555555556,-3,-1,-1,-4,-202.7270000000001,Away
2008,9,2008-11-02,2,61,-5,2,4,-8,-66,-1,5,7,88,1,1,5,27,2,1,2,11,4,2,0.4166666666666667,0,1,NA,0.14000000000000057,39.60699999999997,Away
2008,3,2008-09-21,15,113,131,2,22,0,18,1,15,20,123,0,1,2,10,2,1,0,0,0,-2,0.04166666666666666,1,1,NA,8.900000000000002,129.28099999999995,Home
2008,1,2008-09-07,-3,65,86,-2,-6,8,21,1,3,-10,44,1,-1,-4,-21,-2,-1,-4,-16,1,0,0.09999999999999998,1,0,1,2.6400000000000006,-60.843000000000075,Home
2008,13,2008-11-30,6,61,155,0,11,-4,94,0,7,15,44,-1,0,0,-17,-2,0,2,8,0,-1,0.06944444444444442,0,2,NA,1,134.4860000000001,Away
2008,19,2009-01-10,-5,-21,-91,5,-25,-28,-70,0,-4,2,-15,-1,4,1,6,1,1,1,-25,-5,-5,-0.41666666666666663,0,1,NA,-19.64,73.44000000000005,Away
2008,8,2008-10-26,-3,-137,-74,-1,-9,15,63,0,-16,-23,-143,0,-1,-1,-6,0,0,-4,-35,-1,-1,-0.09523809523809523,0,-1,NA,-5.239999999999998,-6.1550000000002,Home
2008,4,2008-09-28,2,144,133,0,-4,10,-11,1,-1,-12,136,2,0,-2,-8,1,0,6,45,1,-1,0.25,0,-2,NA,4.5,65.05200000000013,Home
2008,2,2008-09-14,0,-39,-40,-1,-7,2,-1,1,-7,-11,-21,0,1,2,18,-2,-2,-2,-21,-3,0,-0.42857142857142855,0,-1,NA,3.5,-66.81899999999996,Home
2008,15,2008-12-14,3,95,121,-1,-3,7,26,2,-4,-7,81,0,0,-3,-14,-1,-1,2,10,-2,-2,-0.17142857142857137,0,0,NA,1.6599999999999966,83.31900000000019,Home
2008,11,2008-11-16,-4,-88,46,-3,-21,-2,134,2,-10,-16,-109,0,-2,-3,-21,-2,-1,6,41,-3,-5,-0.16666666666666669,-2,-3,NA,-8.560000000000002,245.9179999999999,Home
2008,5,2008-10-05,12,144,314,-1,19,31,170,2,-1,-9,113,2,-1,-3,-31,-1,0,4,21,6,4,0.5777777777777777,1,0,0.5,17.799999999999997,122.50599999999986,Home
2008,7,2008-10-19,2,-35,-7,-2,-2,15,28,0,-7,-17,-36,2,-1,0,-1,-1,-1,0,-1,-1,1,-0.2142857142857143,0,-2,NA,6.040000000000003,-1.1580000000001291,Home
2008,14,2008-12-08,5,-133,80,2,-9,13,213,3,-10,-18,-148,-1,2,-4,-15,-1,0,-1,-8,1,-2,0.33333333333333337,-1,-2,NA,-0.9399999999999977,-39.31899999999996,Home
2008,9,2008-11-02,-3,-114,-13,-1,-11,4,101,1,-11,-14,-126,-1,-1,-1,-12,-1,0,-1,-11,-3,-2,-0.2916666666666667,0,0,NA,-4.299999999999997,240.35300000000007,Home
2008,16,2008-12-22,-5,-124,-115,0,-12,-3,9,1,-10,-12,-118,-1,1,3,6,-2,-1,-2,-15,-5,-3,-0.625,-1,-1,0,-7.8700000000000045,42.38799999999992,Home
2008,14,2008-12-07,2,51,18,0,-8,-2,-33,0,1,-4,41,1,0,-2,-10,1,0,-3,-16,3,1,0.3055555555555556,0,-2,0.6666666666666667,-4.099999999999998,53.649000000000115,Home
2008,7,2008-10-19,-8,-10,-112,-4,-18,-10,-102,-2,-4,-8,-15,0,-4,0,-5,0,0,-3,-5,-1,-1,-0.15000000000000002,-3,-4,NA,-10.239999999999998,39.080000000000155,Home
2008,15,2008-12-11,-6,-55,-119,1,-14,-12,-64,1,0,-2,-60,-2,0,0,-5,1,1,-1,-73,0,-3,0.1111111111111111,-1,-1,-0.5,-10.3,6.4090000000001055,Home
2008,4,2008-09-28,-5,-59,-84,2,-3,3,-25,-1,-7,-7,-63,2,1,1,-4,1,1,-2,-20,4,4,0.33333333333333337,0,-1,NA,-3.799999999999997,-43.69399999999996,Home
2008,3,2008-09-21,-7,-160,-49,-2,-10,20,111,0,-16,-33,-139,0,-1,3,21,-1,-1,2,3,0,3,-0.10714285714285715,1,1,NA,7.91,67.05700000000002,Away
2008,10,2008-11-09,-4,-119,-61,0,-8,-5,58,0,-10,-4,-116,-1,1,1,3,-2,-1,-5,-35,-1,-1,-0.0892857142857143,1,1,0.5,-6.540000000000003,-89.82000000000016,Away
2008,13,2008-11-30,-14,-206,-296,1,-22,-27,-90,0,-8,3,-188,-3,1,2,18,0,0,0,-15,-6,-4,-0.5454545454545454,0,1,NA,-17.939999999999998,-212.42899999999986,Away
2008,4,2008-09-28,-5,15,-50,3,-11,-24,-65,-1,6,11,18,0,2,2,3,0,1,-3,3,2,3,0.175,0,-1,NA,-8.060000000000002,4.857999999999947,Away
2008,9,2008-11-02,11,-61,30,1,0,8,91,0,-2,-7,-67,2,0,-1,-6,0,1,-7,-47,2,0,0.28571428571428575,0,0,NA,0.6400000000000006,-178.865,Home
2008,17,2008-12-28,9,-64,109,-1,18,24,173,1,-1,-6,-62,-1,0,0,2,1,-1,-2,-30,4,4,0.4444444444444444,0,0,0,15.299999999999997,116.89799999999991,Home
2008,11,2008-11-16,3,-97,-109,-3,4,12,-12,0,1,-14,-78,0,-3,6,19,2,0,-4,-25,-1,0,-0.14285714285714285,-1,0,-1,8.459999999999994,-197.24,Away
2008,7,2008-10-19,-4,-122,-163,1,10,-5,-41,-2,4,8,-75,-2,0,7,47,0,1,1,40,-1,-1,-0.11904761904761904,2,2,NA,-1.1599999999999966,-196.6550000000002,Away
2008,2,2008-09-14,-5,9,-80,1,-7,-13,-89,0,2,6,6,-1,2,0,-3,1,-1,0,10,1,3,-0.025000000000000022,2,0,1,-5.140000000000001,-59.952999999999975,Away
2008,15,2008-12-14,2,37,30,-2,4,1,-7,1,-1,1,42,0,0,2,5,-2,-2,-3,-34,-2,-4,-0.25,1,1,NA,2.259999999999998,-158.2349999999999,Home
2008,9,2008-11-02,-7,-26,-155,2,-15,-18,-129,-1,0,4,-29,0,1,-1,-3,1,1,1,-5,-4,-4,-0.35555555555555557,0,1,NA,-7.5,23.81899999999996,Away
2008,16,2008-12-21,1,-14,-64,3,-1,-17,-50,0,7,13,17,-1,4,3,31,-3,-1,7,45,-4,-2,-0.4166666666666667,0,1,NA,-3.5600000000000023,51.488000000000056,Away
2008,1,2008-09-07,-19,-206,-282,-1,-20,-13,-76,-3,-13,-8,-206,0,-1,1,0,1,0,-2,-27,-1,1,-0.35,-1,-1,NA,-14.959999999999997,-55.29000000000019,Away
2008,10,2008-11-06,-6,-202,-165,0,-7,1,37,0,-1,-7,-208,-1,-1,-1,-6,1,1,0,-10,1,1,0.09999999999999998,0,1,-0.5,4.299999999999997,67.75499999999988,Away
2008,12,2008-11-23,-4,-126,-143,3,-17,-16,-17,0,-11,0,-130,-1,1,-1,-4,0,2,-6,-44,-2,-5,-0.041666666666666685,-2,-2,0,-14.840000000000003,56.537000000000035,Away
2008,13,2008-11-30,-1,-33,-22,-1,14,3,11,0,1,8,-15,0,-1,3,18,-2,0,2,15,3,4,0.125,0,0,0,4.459999999999997,-171.91599999999994,Away
2008,6,2008-10-13,-3,118,81,-3,5,5,-37,0,0,1,114,1,-3,-1,-4,1,0,5,17,3,4,0.125,0,-1,NA,4.840000000000003,-167.40300000000002,Home
2008,2,2008-09-14,3,-9,-73,2,6,-6,-64,0,5,12,-13,-1,2,0,-4,0,0,3,5,0,-1,0.05357142857142855,-1,-2,NA,0.5600000000000023,-89.78399999999988,Away
2008,16,2008-12-20,-4,112,-61,1,2,-15,-173,-1,7,20,103,1,2,-3,-9,-3,-1,7,67,-1,-1,-0.0892857142857143,-1,0,-1,-5,3.105000000000018,Away
2008,5,2008-10-05,0,-33,104,0,-2,15,137,1,-9,-16,-41,1,0,-1,-8,1,0,-1,8,2,1,0.2142857142857143,1,0,1,3.5,199.846,Home
2008,15,2008-12-14,0,75,103,-2,-5,4,28,1,2,-5,53,2,-2,-4,-22,0,0,4,68,0,0,0,-1,-1,NA,-1.0600000000000023,-111.58799999999997,Home
2008,2,2008-09-15,-3,53,43,1,-10,1,-10,-1,-4,-7,31,2,1,-4,-22,-1,0,5,64,0,-3,0.32142857142857145,0,-1,NA,-1.0600000000000023,40.25599999999986,Home
2008,13,2008-11-27,5,89,125,-1,-10,1,36,1,0,-4,44,3,0,-7,-45,-2,-1,0,-8,-1,-3,-0.0357142857142857,-1,-1,NA,1,170.10699999999997,Home
2008,12,2008-11-23,0,56,104,-1,17,14,48,0,2,6,38,1,-1,-3,-18,-1,0,6,55,2,1,0.23214285714285715,0,0,NA,9.439999999999998,212.40300000000002,Home
2008,8,2008-10-26,2,-111,-90,-1,-3,6,21,0,-8,-10,-105,1,0,1,6,-1,-1,-2,-23,0,1,-0.047619047619047616,0,-1,0.33333333333333337,-3.240000000000002,6.6749999999999545,Home
2008,4,2008-09-28,-1,80,-37,1,-12,-26,-117,0,8,16,69,1,1,-2,-11,1,0,-2,-15,0,0,0,0,0,NA,-16.299999999999997,95.654,Away
2008,16,2008-12-21,7,163,257,2,21,1,94,0,8,20,166,-1,1,0,3,0,1,2,36,1,1,0.09999999999999998,0,1,NA,6.359999999999999,57.3900000000001,Away
2008,6,2008-10-12,-7,-69,-93,1,-10,-11,-24,-2,-4,3,-84,1,1,-2,-15,-1,0,-2,7,0,1,-0.09999999999999998,0,1,NA,-7.159999999999997,-44.309999999999945,Away
2008,14,2008-12-07,13,109,165,1,19,12,56,1,15,8,99,1,1,-1,-10,1,0,0,0,1,-1,0.2142857142857143,-1,-2,NA,13.260000000000002,156.30099999999993,Home
2008,2,2008-09-14,15,-35,30,0,23,6,65,1,15,17,-27,1,0,0,8,1,0,-1,7,1,1,0.09999999999999998,1,1,NA,8,-94.83400000000006,Home
2008,9,2008-11-02,-7,39,-22,2,-13,-17,-61,-1,1,6,26,2,2,-2,-13,0,0,8,39,-1,-1,-0.10714285714285715,-1,0,-1,-13.060000000000002,30.06600000000003,Away
2008,3,2008-09-21,-7,-150,-133,1,-16,-1,17,-2,-18,-14,-157,1,1,-1,-7,-1,0,-1,-31,-1,-4,0.25,0,-1,NA,-5.599999999999998,37.417000000000144,Home
2008,12,2008-11-23,5,44,1,2,12,-13,-43,-1,5,25,44,-1,1,0,0,1,1,-6,-51,5,4,0.4666666666666666,1,2,NA,-4.140000000000001,163.81400000000008,Away
2008,5,2008-10-05,0,59,26,0,-1,4,-33,0,-3,-2,46,0,-1,-3,-13,1,1,1,25,-1,0,-0.14285714285714285,0,0,NA,-1.5600000000000023,-33.684999999999945,Home
2008,5,2008-10-05,-9,-197,-240,1,-13,-21,-43,0,-3,5,-163,-2,1,3,34,0,0,0,-4,-3,-1,-0.42857142857142855,0,1,0,-16.5,-169.789,Away
2008,2,2008-09-14,-4,-62,-136,2,-7,-18,-74,-1,-1,7,-46,-1,3,4,16,-2,-1,-3,-22,-4,-1,-0.5476190476190477,0,0,0,-10.939999999999998,-174.59400000000005,Away
2008,10,2008-11-09,-11,-74,-128,1,-9,-6,-54,-2,-7,-9,-40,-1,1,6,34,1,0,1,13,1,3,0.0357142857142857,0,1,-0.5,-1.9600000000000009,-206.115,Away
2008,14,2008-12-07,-5,23,-33,-2,1,-5,-56,-1,-1,4,45,0,-2,2,22,0,0,-2,-3,-2,0,-0.39999999999999997,0,2,NA,-0.6599999999999966,-295.7310000000002,Away
2008,16,2008-12-21,-17,-225,-277,1,-15,-3,-52,-3,-19,-14,-214,-2,2,2,11,-1,-1,3,23,-4,-1,-0.6,0,1,NA,-8.959999999999997,-255.18399999999997,Away
2008,12,2008-11-23,-6,-40,-48,0,-4,-11,-8,-1,-3,8,-31,-1,2,-1,9,-2,-2,7,45,-2,1,-0.3392857142857143,-2,-2,NA,-4.359999999999999,-265.5620000000001,Away
2008,13,2008-11-27,-13,-33,-302,2,-20,-32,-269,-4,2,9,-27,1,1,3,6,3,1,-4,-27,-6,-2,-0.75,0,0,NA,-13.799999999999997,-360.60900000000015,Away
2008,8,2008-10-26,-9,-87,-165,-1,-13,-18,-78,1,-2,7,-105,0,0,-2,-18,0,-1,-1,-16,-2,-2,-0.25,2,3,NA,-11.5,-237.692,Away
2008,5,2008-10-05,-1,110,38,0,0,-13,-72,-1,9,11,119,1,0,2,9,-2,0,7,82,0,-1,0.07142857142857145,-1,-1,NA,2.5600000000000023,151.27600000000007,Away
2008,13,2008-11-30,10,123,140,1,30,2,17,-5,17,28,121,3,1,0,-2,-1,0,6,37,3,5,0.09999999999999998,1,1,NA,15.739999999999998,40.024000000000115,Away
2008,11,2008-11-16,15,76,193,0,14,18,117,1,6,-3,68,2,1,-1,-8,-1,-1,-2,-10,1,0,0.16666666666666669,1,-1,1,14.939999999999998,22.615999999999985,Home
2008,3,2008-09-21,-5,14,-119,-1,-4,-14,-133,-1,5,8,30,-1,-1,2,16,-1,0,1,14,-3,-3,-0.22222222222222227,1,1,0.5,-4.400000000000002,-0.16300000000001091,Away
2008,17,2008-12-28,1,53,168,-1,-10,-2,115,0,-1,-11,83,1,-2,3,30,3,1,1,0,-2,-4,-0.06666666666666671,-4,-3,-0.8,-0.060000000000002274,247.8989999999999,Home
2008,14,2008-12-07,-9,-129,-162,-3,-22,-11,-33,1,-9,-12,-119,0,0,1,10,-6,-3,2,35,-5,-3,-0.625,-1,-1,NA,-8.099999999999998,47.108999999999924,Away
2008,7,2008-10-19,3,-43,0,-2,-2,12,43,-1,0,-14,-43,1,-2,0,0,2,0,-3,-40,1,1,0.06666666666666665,-2,-2,0,7.540000000000003,-61.01999999999998,Home
2008,1,2008-09-08,-6,10,-38,-1,-20,-6,-48,0,2,-13,0,0,-1,-1,-10,2,0,3,76,2,1,0.23809523809523808,-2,-2,NA,-4.040000000000003,72.97600000000011,Home
2008,10,2008-11-09,-8,109,22,4,-11,-24,-87,-2,7,14,95,-2,4,-1,-14,-1,0,3,21,-2,-3,-0.17857142857142855,0,1,NA,-12.299999999999997,-64.17499999999995,Away
2008,17,2008-12-28,4,103,161,0,15,18,58,1,5,-1,84,0,0,-2,-19,-1,0,5,60,2,1,0.3,0,0,0,15.14,-71.7159999999999,Home
2008,8,2008-10-26,7,127,131,-3,4,9,4,1,4,-4,125,3,-2,-1,-2,-1,-1,0,4,0,-3,0.30000000000000004,0,0,NA,10.36,95.75699999999983,Home
2008,7,2008-10-19,14,5,78,1,22,15,73,1,14,6,2,1,0,1,-3,0,1,1,10,-2,-5,0.4285714285714286,1,1,NA,20.14,121.56500000000005,Home
2008,5,2008-10-05,5,0,77,2,9,10,77,1,-4,-1,-1,-1,0,0,-1,3,2,-5,-26,-1,-4,0.125,-3,-3,NA,2.700000000000003,-114.34899999999993,Away
2008,13,2008-12-01,-3,-62,-62,-2,-13,0,0,1,-11,-10,-87,0,0,-3,-25,-1,-2,-3,-30,-3,-2,-0.5,-1,-1,-0.5,-6.099999999999998,-17.312999999999874,Home
2008,6,2008-10-12,9,97,115,3,19,3,18,-1,3,17,95,-1,1,-1,-2,1,2,-3,-25,3,4,0.375,2,2,NA,4.560000000000002,18.313000000000102,Home
2008,15,2008-12-14,8,87,94,-1,14,5,7,0,8,6,103,1,-1,3,16,-1,0,4,63,2,1,0.2857142857142857,1,0,1,12.739999999999998,-150.33899999999994,Home
2008,6,2008-10-12,1,49,74,-5,-1,11,25,1,-9,-10,30,3,-3,-2,-19,-2,-2,7,51,2,0,0.25,-1,-1,NA,4.140000000000001,121.12799999999993,Home
2008,1,2008-09-07,6,104,-26,1,4,-24,-130,-2,17,28,107,1,0,0,3,0,1,-1,-20,-4,-3,-0.425,0,2,NA,-3.460000000000001,124.74000000000001,Away
